8950003.0	-528.808594	-832.51947	635.253906	-0.534351	1.80916	0.778626	-2.55	-2.7	109.800003
9120872.0	-452.148407	-692.382751	554.6875	-0.251908	2.740458	1.374046	-0.9	-2.55	110.400002
9294021.0	-307.128906	-683.105408	641.113281	-0.534351	0.770992	2.618321	-1.2	-1.65	110.100006
9464381.0	-372.070282	-794.433533	591.796875	4.38168	0.366412	2.725191	-1.2	-0.9	109.650002
9636830.0	-435.058563	-775.878845	522.460938	3.076336	-2.847328	-1.290076	-1.65	-0.9	110.400002
9807626.0	-463.867157	-843.749939	597.167969	-0.015267	2.206107	0.412214	-1.8	-2.7	109.500008
9978228.0	-452.636688	-679.199158	605.46875	-0.091603	0.732824	2.435115	-3.0	-3.15	110.250008
10150514.0	-344.726532	-662.109314	626.464844	3.29771	1.908397	0.633588	-1.2	-1.65	110.100006
10321114.0	-424.316376	-950.683533	571.289063	1.931298	0.954198	0.335878	-1.5	-1.5	108.300003
10491837.0	-648.92572	-896.972595	544.921875	-0.358779	0.748092	0.923664	-2.55	-2.25	109.800003
10664252.0	-370.117157	-710.449158	580.566406	1.0	0.793893	0.70229	-2.7	-0.9	110.400002
10834752.0	-358.886688	-692.871033	614.257813	0.793893	1.89313	2.366412	-0.9	-2.55	109.350006
11005209.0	-427.734344	-666.503845	635.253906	3.030534	0.389313	1.129771	-1.05	-1.5	109.500008
11177634.0	-493.652313	-901.855408	531.738281	2.221374	-2.328244	0.549618	-1.65	-2.55	109.650002
11348211.0	-659.179626	-917.480408	559.570313	0.442748	0.541985	-0.343511	-1.05	-2.7	109.050003
11518618.0	-393.066376	-696.289001	583.007813	1.877863	2.091603	1.091603	-1.8	-2.7	110.550003
11716345.0	-420.898407	-739.746033	601.5625	5.19084	-0.862595	1.045802	-2.7	-2.1	109.350006
11884806.0	-517.089844	-772.460876	525.390625	-1.0	2.061069	0.374046	-1.95	-1.65	110.100006
12053905.0	-280.761719	-633.789063	580.078125	-1.946565	3.89313	0.839695	-1.8	-1.05	109.800003
12224720.0	-409.179657	-651.855408	676.757751	-1.419847	0.748092	2.419847	-2.25	-2.25	110.250008
12393867.0	-396.484344	-732.910095	557.617188	0.80916	-0.007634	0.908397	-1.95	-1.65	110.850006
12562978.0	-465.820282	-816.89447	519.53125	0.015267	-0.030534	-0.549618	-2.25	-1.5	109.500008
12733972.0	-490.234344	-757.324158	597.65625	-1.496183	2.458015	0.580153	-2.25	-1.95	109.800003
12902932.0	-343.261688	-557.617188	675.781189	1.175573	0.038168	-0.458015	-1.95	-2.85	109.350006
13072083.0	-373.535126	-736.328064	614.746094	5.587786	-1.091603	0.450382	-1.65	-1.65	110.100006
13243205.0	-498.535126	-789.55072	588.378906	0.755725	1.549618	1.305344	-1.95	-0.45	109.350006
13413757.0	-506.347626	-768.066345	566.40625	-0.312977	0.290076	-0.427481	-1.65	-2.1	108.900002
13584173.0	-267.089844	-603.515625	643.066345	-0.641221	1.259542	3.587786	-1.95	-2.1	108.600006
13756589.0	-315.917969	-567.382813	601.5625	4.748092	-0.129771	1.954198	-1.05	-1.05	109.800003
13927280.0	-408.691376	-766.11322	583.496094	5.137404	-0.374046	-1.015267	-1.65	-1.35	110.100006
14097866.0	-530.761719	-849.121033	624.511719	-0.160305	2.152672	2.091603	-1.8	-1.95	110.550003
14270997.0	-498.046844	-753.417908	522.949219	-2.045802	-0.068702	-2.458015	-1.95	-1.65	110.100006
14441807.0	-303.222656	-615.722656	610.351563	-0.961832	3.030534	-0.427481	-2.25	-2.25	109.050003
14612852.0	-313.964844	-580.566406	625.488281	3.687023	0.167939	1.175573	-2.7	-1.65	110.400002
14785620.0	-324.707001	-629.882813	599.121094	2.320611	-0.083969	0.221374	-0.75	-1.95	109.050003
14956336.0	-519.042969	-770.01947	580.078125	-0.21374	0.656489	-0.427481	-3.3	-3.15	109.800003
15127116.0	-501.953094	-779.296814	549.316406	-1.183206	0.099237	-3.122137	-1.05	-2.25	109.800003
15299987.0	-325.195282	-634.765625	581.054688	-1.748092	1.030534	2.763359	-3.0	0.0	108.750008
15470945.0	-352.539032	-588.867188	654.296814	2.335878	0.343511	-0.10687	-1.95	-2.85	109.350006
15641882.0	-299.804688	-652.343689	570.3125	1.992366	0.015267	0.267176	-2.25	-1.05	111.300003
15818027.0	-410.644501	-749.511658	555.175781	1.503817	-0.152672	-2.908397	-1.2	-1.65	110.400002
15992645.0	-398.437469	-799.804626	508.300751	2.78626	-0.122137	0.847328	-2.25	-2.25	109.500008
16167054.0	-474.609344	-770.507751	466.308563	0.267176	1.641221	0.961832	-1.8	-1.95	110.550003
16345532.0	-478.027313	-737.792908	487.304657	0.541985	-0.221374	-0.045802	-1.65	-2.1	109.350006
16521759.0	-533.691406	-776.855408	591.796875	0.534351	0.396947	-1.152672	-2.25	-2.7	109.050003
16698268.0	-462.402313	-844.726501	500.976532	-0.335878	0.778626	1.862595	-2.4	-2.55	110.100006
16876460.0	-464.843719	-739.257751	464.843719	0.053435	3.053435	-0.183206	-1.2	-2.1	108.600006
17055232.0	-583.007813	-889.648376	484.374969	0.870229	1.129771	0.122137	-1.05	-1.95	109.800003
17234456.0	-504.394501	-726.562439	594.726563	-0.022901	1.40458	-0.244275	-1.65	-1.65	109.650002
27262192.0	-400.878876	-874.023376	597.167969	4.534351	-2.618321	0.396947	-2.7	-2.1	108.900002
27444804.0	-291.015625	-587.890625	606.933594	0.847328	1.366412	-1.152672	-1.5	-2.25	109.500008
27627626.0	-406.249969	-700.683533	646.484314	0.908397	2.435115	4.427481	-1.95	-1.65	109.350006
27812520.0	-523.925781	-820.80072	637.695313	-3.236641	2.954198	-0.007634	-1.5	-1.5	109.800003
27995676.0	-708.984314	-942.382751	561.523438	0.396947	3.305344	0.618321	-1.5	-1.5	109.500008
28179084.0	-456.054657	-700.683533	557.128906	2.328244	-0.954198	1.290076	-1.65	-1.65	109.350006
28364696.0	-399.902313	-632.324219	641.601563	2.358779	-1.801527	1.580153	-1.5	-1.5	110.250008
28547758.0	-383.300751	-584.960938	681.152283	2.580153	0.099237	0.717557	-1.65	-1.65	110.100006
28732726.0	-403.320282	-740.234314	520.019531	-0.21374	-0.221374	-1.10687	-1.2	-1.65	110.100006
28916100.0	-471.191376	-812.011658	531.738281	-1.816794	-1.015267	-2.343511	-3.15	-0.9	109.350006
29940702.0	-400.878876	-762.695251	583.007813	-0.900763	2.740458	2.19084	-2.4	-1.35	111.150002
30126026.0	-623.535156	-863.76947	529.785156	0.709924	1.793893	0.916031	-1.95	-2.55	109.350006
30309368.0	-464.355438	-712.890564	551.269531	3.961832	-0.656489	1.603053	-1.8	-0.75	109.800003
30492992.0	-402.832001	-642.089844	642.089844	1.916031	2.152672	-0.160305	-0.9	-0.9	110.400002
30678238.0	-331.542938	-542.96875	671.386658	-1.740458	0.442748	2.21374	-1.05	-3.15	110.250008
30861696.0	-348.144501	-665.527283	544.921875	-2.160305	0.419847	0.10687	-1.95	-2.85	109.350006
31045072.0	-431.152313	-787.109314	549.804688	2.251908	1.320611	-0.671756	-2.25	-1.95	109.800003
31231022.0	-454.589813	-923.828064	560.546875	1.305344	-1.824427	1.664122	-1.2	-0.45	110.400002
