Time [ms],ACC_X [mg],ACC_Y [mg],ACC_Z [mg],GYRO_X [dps],GYRO_Y [dps],GYRO_Z [dps],MAG_X [uT],MAG_Y [uT],MAG_Z [uT]
505609056.0,-569.824219,-560.546875,564.941406,-2.465649,1.641221,-3.648855,0.75,-21.300001,48.300003
505791072.0,-217.773422,-799.804626,618.164063,-5.19084,6.91603,4.992366,-0.45,-19.5,46.950001
505967680.0,-389.160126,-543.945313,511.230438,-6.137404,4.091603,-3.068702,0.45,-19.950001,46.650002
506144416.0,-840.820251,-614.257813,645.01947,0.412214,6.19084,5.068702,-1.05,-20.550001,47.25
506322848.0,-328.124969,-603.515625,491.699188,-2.877863,1.480916,-5.519084,-1.2,-19.950001,48.450001
507254720.0,-866.699158,-550.78125,668.945251,1.290076,5.641222,2.496183,-1.95,-21.150002,48.450001
507431584.0,-113.769524,-1017.578064,765.136658,1.496183,2.305344,2.061069,-1.5,-19.35,46.5
507610304.0,-533.203125,-507.812469,570.800781,-4.412214,1.206107,-2.51145,-0.9,-20.25,47.700001
507786944.0,-428.710907,-607.910156,641.113281,-0.961832,8.251908,5.38168,0.0,-20.1,48.0
507965728.0,-302.246094,-796.386658,551.757813,-4.122138,-0.763359,-2.984733,-1.05,-20.85,47.25
508142592.0,-873.535095,-633.300781,646.484314,2.381679,5.89313,5.015267,-0.45,-20.25,48.150002
508319552.0,-136.230469,-1014.160095,718.749939,0.122137,1.59542,-1.267176,-1.2,-21.150002,46.950001
508498016.0,-545.410156,-483.886688,564.453125,-4.10687,1.152672,-3.78626,0.0,-20.1,46.5
508675168.0,-219.726547,-792.480408,642.089844,-3.229008,6.969466,2.946565,-1.95,-19.950001,46.650002
508852416.0,-276.367188,-894.531189,583.984375,-1.519084,3.091603,0.862595,-0.9,-20.700001,47.700001
509848160.0,-863.281189,-495.605438,600.585938,-0.832061,2.122137,0.007634,-1.5,-20.1,47.25
510025024.0,-152.34375,-700.683533,733.886658,-0.29771,3.496183,3.793893,-0.75,-20.85,48.0
510202592.0,-223.144516,-924.316345,580.078125,-4.61832,2.473282,-3.0,-0.45,-21.150002,47.700001
510381888.0,-686.035095,-467.285126,485.351532,-2.969466,7.244275,5.045802,-0.45,-21.150002,47.400002
510558784.0,-237.304672,-815.917908,599.609375,-0.015267,2.419847,-0.916031,-1.8,-20.85,48.300003
510736128.0,-463.378876,-623.535156,505.371063,-3.419847,-0.900763,-5.793893,0.3,-20.85,46.050003
510915072.0,-462.890594,-469.726532,737.792908,-0.221374,3.610687,3.480916,-0.45,-20.25,46.650002
511092608.0,-166.503891,-985.839783,629.882813,-5.40458,3.450382,-1.732824,-0.3,-21.300001,47.550003
511269952.0,-698.242126,-446.289032,539.550781,-1.519084,1.801527,-2.587786,0.75,-19.35,47.25
511448832.0,-280.761719,-742.67572,678.710876,3.0,3.70229,3.358779,-0.45,-20.700001,47.700001
512441408.0,-369.140594,-731.445251,551.269531,-1.603053,-2.625954,-4.61832,-1.2,-19.5,47.400002
512618848.0,-562.988281,-383.300751,663.574158,-2.473282,5.656488,3.053435,-0.75,-20.1,46.5
512797760.0,-81.542961,-1053.710937,655.761658,-1.763359,3.167939,1.900763,0.15,-20.700001,47.700001
512974944.0,-777.343689,-556.640625,441.894501,-3.244275,1.389313,-3.206107,-1.2,-20.700001,46.200001
513152032.0,-423.828094,-646.484314,637.695313,0.969466,4.839694,5.854962,-1.2,-20.25,47.700001
513331104.0,-193.35936,-808.105408,640.625,0.51145,-0.931298,-3.564885,-1.5,-19.800001,47.25
513508320.0,-556.152344,-404.296844,634.277344,-6.305344,5.977099,1.763359,-1.05,-21.300001,47.550003
513685472.0,-318.847656,-757.324158,613.769531,1.114504,7.099236,6.122138,-0.45,-20.25,47.700001
513864672.0,-504.882782,-1005.371033,687.98822,0.534351,-2.984733,-4.977099,-0.9,-20.700001,46.950001
514042400.0,-676.757751,-561.035156,578.125,-1.473282,3.183206,1.083969,-0.45,-19.5,46.950001
514960864.0,-160.15625,-702.636658,683.105408,-2.274809,5.824428,4.503817,-1.5,-20.1,47.550003
515139552.0,-636.71875,-497.558563,464.843719,-4.923664,2.458015,-3.290076,-1.95,-19.5,45.900002
515314272.0,-126.953117,-912.109314,659.667908,-0.175573,5.648855,4.305344,-1.65,-19.950001,47.700001
515489504.0,-633.789063,-690.917908,523.4375,-1.656489,-0.236641,-3.0,-1.95,-21.450001,48.150002
515666752.0,-244.14061,-882.324158,608.886719,1.198473,4.801527,4.160306,-1.5,-20.85,46.800003
515841920.0,-671.386658,-466.796844,483.886688,-1.061069,0.045802,-3.885496,-1.05,-20.85,48.0
516017728.0,-359.863251,-689.941345,707.031189,-1.175573,5.068702,4.251908,-1.8,-21.300001,46.5
516195264.0,-257.324219,-689.453064,634.765625,-3.328244,-0.572519,-3.816794,-1.95,-20.700001,46.950001
516371104.0,-637.695313,-613.769531,566.40625,-2.396947,5.671756,7.351145,-1.2,-20.700001,46.650002
516547232.0,-280.273438,-972.656189,575.683594,1.244275,2.671756,0.816794,-0.75,-20.1,46.050003
517540672.0,-779.296814,-434.570282,624.511719,0.015267,2.70229,-0.129771,-1.8,-20.550001,46.5
517716544.0,-367.675751,-666.503845,699.218689,-0.412214,8.396947,2.977099,-0.45,-20.25,46.950001
517893216.0,-185.058578,-800.781189,636.230469,-4.709924,2.083969,-4.748092,-0.75,-21.300001,47.25
518071456.0,-635.742188,-545.410156,526.367188,-0.564885,6.664122,3.19084,-0.75,-20.85,47.550003
518248256.0,-255.85936,-951.660095,561.523438,-1.633588,7.671756,0.740458,-2.25,-20.85,48.0
518426784.0,-637.207031,-468.749969,511.718719,-2.290076,0.328244,-2.48855,-0.3,-21.75,47.550003
518604448.0,-301.757813,-747.070251,701.660095,-0.175573,7.900764,5.221374,-0.9,-20.700001,45.900002
518781504.0,-71.777344,-888.183533,656.249939,-5.038168,3.160305,-1.656489,-1.8,-21.300001,47.25
518960512.0,-772.949158,-490.234344,465.332001,0.145038,0.847328,-2.396947,-1.5,-21.75,46.800003
519137824.0,-483.398407,-742.67572,653.320251,2.458015,4.854962,3.40458,-0.9,-21.450001,46.950001
520056416.0,-111.328117,-907.226501,665.527283,-1.656489,1.282443,-2.221374,-0.9,-21.450001,46.950001
520235680.0,-604.980469,-466.796844,508.300751,-4.38168,6.282443,-3.167939,-0.45,-21.900002,46.950001
520413536.0,-315.917969,-753.417908,639.160156,1.083969,7.236641,5.015267,-0.3,-20.85,46.5
520590976.0,-244.14061,-1020.01947,751.953064,0.603053,0.305344,-3.679389,-0.45,-20.25,47.400002
520770720.0,-628.417969,-462.890594,603.515625,-4.442748,4.251908,-0.755725,-1.2,-21.450001,46.950001
520948352.0,-493.652313,-557.128906,515.136719,-3.587786,3.114504,-2.587786,-1.65,-22.35,46.200001
521154528.0,-354.003876,-853.027283,645.996033,-0.061069,6.21374,5.664122,-1.5,-21.75,46.5
521330272.0,-535.15625,-715.33197,620.117188,-0.442748,-0.442748,-7.091603,-1.05,-20.550001,45.75
521506528.0,-614.257813,-662.597595,668.945251,0.40458,3.885496,5.648855,-0.3,-21.300001,46.050003
521684320.0,-127.92968,-1038.574219,695.80072,-1.732824,3.099237,2.175573,-1.05,-20.85,47.25
522657184.0,-640.625,-512.207031,469.726532,-3.664122,0.328244,-0.977099,-1.2,-21.450001,47.400002
522833760.0,-417.480438,-754.882751,653.808533,2.877863,4.557252,3.145038,-0.45,-20.25,48.150002
523012096.0,-206.542953,-824.218689,582.519531,-2.053435,1.572519,-4.70229,-0.15,-21.150002,46.650002
523188960.0,-549.316406,-419.433563,690.917908,-3.931298,7.496183,3.335878,-0.75,-21.75,45.0
523365696.0,-187.499985,-1045.898437,684.08197,0.732824,4.656488,3.022901,0.15,-21.450001,46.200001
523544832.0,-518.066406,-831.054626,629.882813,-0.763359,-2.251908,-6.221374,0.0,-22.050001,46.5
523722880.0,-583.984375,-505.371063,608.886719,-3.061069,5.526718,2.778626,0.3,-20.85,47.550003
523901280.0,-224.60936,-671.386658,626.953125,-2.580153,6.465649,3.366412,0.3,-20.1,46.5
524081120.0,-386.230438,-729.003845,492.187469,-2.51145,-0.763359,-3.29771,-0.3,-20.85,46.5
524259072.0,-888.183533,-528.808594,645.996033,-0.267176,3.160305,2.923664,0.45,-21.900002,46.650002
525251392.0,-107.421867,-810.546814,654.296814,0.946565,5.366412,3.229008,-0.15,-20.700001,46.950001
525429024.0,-408.691376,-636.71875,524.902344,-3.419847,-0.229008,-5.969466,-0.9,-21.900002,46.950001
525606400.0,-673.339783,-446.777313,493.164032,-2.442748,5.870229,3.648855,0.3,-22.050001,46.800003
525785568.0,-238.769516,-905.273376,563.476563,0.251908,1.007634,-0.450382,0.3,-20.550001,46.800003
525961792.0,-814.453064,-466.796844,659.179626,-1.778626,2.549618,1.442748,-0.45,-21.150002,47.700001
526137920.0,-280.273438,-707.51947,706.542908,3.328244,3.343511,3.885496,-1.05,-20.85,48.300003
526318400.0,-136.71875,-956.054626,656.73822,-4.419847,4.61832,-2.89313,-0.3,-21.300001,47.550003
526497088.0,-687.98822,-593.261719,530.273438,-1.335878,1.10687,-4.969466,-0.15,-20.700001,46.200001
526676032.0,-626.464844,-614.257813,643.554626,-2.229008,3.862595,2.221374,-0.45,-21.150002,46.200001
526856832.0,-205.07811,-793.45697,650.390564,1.083969,6.099236,4.290076,-0.45,-21.450001,46.200001
527851072.0,-383.789032,-819.824158,467.773407,-4.519084,0.946565,-3.259542,0.15,-21.450001,46.950001
528030336.0,-620.605469,-421.874969,526.855469,-4.221374,2.068702,-5.427481,-0.15,-20.25,46.650002
528211456.0,-465.820282,-518.066406,732.910095,0.839695,4.419847,5.335878,-1.5,-20.85,46.5
528390656.0,-101.074211,-1082.519531,647.949158,-4.557252,3.603053,2.450382,0.3,-20.1,46.5
528570016.0,-430.175751,-834.472595,716.308533,-2.435115,-1.580153,-5.541985,0.0,-20.1,46.800003
528750976.0,-634.765625,-519.53125,591.308594,0.687023,2.839695,-0.145038,-0.15,-20.25,46.650002
528929856.0,-185.058578,-788.574158,649.902283,-2.29771,7.29771,4.450382,-0.9,-21.150002,46.950001
529109056.0,-249.999985,-811.035095,534.179688,-0.389313,2.656489,-0.389313,0.15,-22.35,46.950001
529290080.0,-684.08197,-499.023407,501.953094,-1.206107,0.274809,-2.679389,0.0,-20.85,47.550003
529469344.0,-94.726555,-987.304626,755.371033,0.458015,0.099237,1.977099,-0.15,-20.700001,47.400002
530456256.0,-297.363281,-789.062439,613.769531,-6.40458,-0.167939,-4.961832,-0.75,-20.85,48.300003
530636736.0,-755.371033,-489.746063,468.749969,-0.824427,4.427481,-2.458015,0.0,-21.300001,47.550003
530815712.0,-294.433594,-836.42572,621.09375,0.923664,5.549618,5.015267,-0.75,-20.550001,47.25
530994176.0,-121.582024,-838.867126,657.714783,-0.312977,0.732824,-2.015267,-1.05,-21.300001,47.25
531175232.0,-569.335938,-451.660126,527.832031,-3.519084,2.854962,-0.954198,-0.75,-20.550001,48.300003
531353952.0,-610.839844,-765.136658,634.277344,3.229008,7.10687,6.053435,-0.3,-21.300001,47.550003
531532864.0,-68.847656,-838.378845,750.48822,0.19084,1.748092,2.89313,-0.9,-21.900002,48.450001
531713440.0,-275.878906,-659.667908,590.820313,-0.198473,1.70229,-3.557252,-0.15,-21.150002,47.400002
531891552.0,-677.246033,-438.476532,531.25,-2.19084,5.900764,2.816794,-0.3,-22.050001,48.0
532070624.0,-477.050751,-439.453094,531.25,-4.366412,3.854962,-2.381679,-0.75,-21.300001,48.750004
533054784.0,-726.562439,-676.26947,664.55072,0.183206,3.557252,3.175573,-0.45,-20.700001,46.950001
533233856.0,-102.050774,-1016.11322,774.414001,-0.236641,3.610687,0.900763,-0.9,-20.25,48.900002
533412736.0,-315.917969,-742.187439,581.054688,-6.435114,3.717557,-3.167939,-1.2,-21.900002,47.400002
533593248.0,-769.531189,-524.414063,501.464813,-1.015267,3.114504,-1.160305,-1.65,-21.900002,48.900002
533772064.0,-369.140594,-818.847595,602.050781,0.076336,5.305344,2.343511,-0.75,-20.550001,46.800003
533951232.0,-99.121086,-829.589783,717.773376,-0.19084,3.366412,-1.312977,-0.9,-19.950001,47.700001
534132320.0,-581.054688,-494.628876,508.300751,-3.59542,3.259542,-2.267176,-0.9,-20.25,46.950001
534311168.0,-682.128845,-733.886658,676.757751,1.740458,4.732824,5.442748,-1.2,-20.700001,47.400002
534490016.0,-65.917969,-782.714783,689.453064,-0.40458,5.946565,0.351145,-0.3,-20.1,47.25
534670816.0,-571.777344,-494.628876,571.289063,-2.328244,3.687023,-1.099237,-0.3,-20.85,48.0
535655744.0,-599.121094,-666.503845,567.382813,-1.458015,7.38168,2.854962,-0.75,-20.550001,48.0
535836416.0,-158.691406,-777.83197,591.796875,-1.633588,3.862595,-0.923664,-1.05,-20.85,47.550003
536015264.0,-582.519531,-613.28125,513.671875,-0.419847,-0.206107,-5.312977,-1.65,-21.150002,47.700001
536194400.0,-637.695313,-506.835907,600.585938,-3.900763,7.221374,0.091603,-1.05,-20.1,48.300003
536375072.0,-244.14061,-899.902283,619.140625,1.206107,5.152672,6.770992,-1.2,-20.25,47.400002
536553984.0,-335.937469,-903.320251,732.910095,0.007634,-0.358779,-4.519084,-0.15,-21.150002,46.950001
536732864.0,-518.554688,-613.769531,523.925781,-1.572519,3.145038,-4.374046,0.0,-20.550001,47.550003
536914560.0,-710.937439,-412.109344,509.765594,-1.045802,4.503817,0.564885,-1.2,-21.900002,48.150002
537095168.0,-312.011719,-692.871033,640.625,1.21374,5.625954,4.40458,-0.15,-21.900002,46.950001
537275776.0,-318.847656,-878.906189,619.140625,1.908397,6.061069,7.564886,-1.2,-21.900002,48.150002
538253760.0,-89.355461,-923.339783,763.671814,-1.618321,0.51145,-1.473282,-2.55,-21.75,47.25
538434240.0,-346.191376,-755.371033,542.96875,-4.175572,-0.29771,-3.793893,-0.45,-21.450001,47.400002
538615040.0,-668.45697,-587.402344,523.925781,-2.145038,-1.038168,-3.832061,-1.8,-21.75,47.25
538797184.0,-660.64447,-581.542969,606.933594,-0.412214,3.503817,2.045802,-1.5,-22.050001,46.800003
538977728.0,-225.097641,-705.078064,706.054626,-0.854962,5.541985,5.320611,-1.65,-21.450001,46.200001
539158144.0,-192.871078,-910.156189,578.125,2.80916,0.862595,-0.854962,-0.9,-22.35,47.400002
539340608.0,-585.449219,-663.085876,481.933563,-3.862595,1.679389,-4.229008,-1.05,-21.300001,48.0
539520960.0,-591.308594,-429.199188,660.156189,-4.78626,7.015267,1.137405,-1.05,-20.550001,46.050003
539701760.0,-694.824158,-672.36322,694.824158,-0.129771,4.992366,4.832061,0.15,-21.150002,46.200001
539884800.0,-58.105465,-813.476501,703.61322,-3.717557,0.374046,-1.870229,-1.2,-21.450001,45.450001
540856640.0,-363.769501,-623.046875,536.132813,-2.732824,2.183206,-0.992366,-0.75,-20.550001,45.75
541037504.0,-628.90625,-461.425751,563.476563,-1.160305,0.816794,-5.282443,-0.15,-20.700001,47.400002
541220288.0,-583.496094,-471.191376,607.421875,-3.526718,5.900764,2.435115,-1.95,-21.150002,47.400002
541400832.0,-423.828094,-685.058533,675.292908,1.900763,6.709924,6.114504,-0.45,-20.25,45.900002
541582208.0,-138.671875,-821.777283,655.273376,0.992366,2.076336,2.78626,-2.4,-20.25,46.950001
541764864.0,-82.519524,-1005.371033,648.92572,-2.381679,0.732824,-0.236641,-0.9,-20.700001,45.900002
541945920.0,-572.265625,-847.656189,617.1875,-2.030534,-3.122137,-4.671756,-0.75,-20.85,46.800003
542126784.0,-534.667969,-535.644531,560.546875,-3.274809,1.145038,-1.984733,-0.45,-21.900002,46.200001
542309760.0,-719.23822,-476.562469,467.285126,-2.671756,2.938931,1.038168,-0.75,-21.300001,46.5
542490816.0,-146.972656,-762.695251,605.46875,2.664122,3.335878,0.51145,-1.2,-21.450001,46.950001
543696192.0,-339.355438,-567.871094,797.851501,0.381679,3.80916,5.099236,0.45,-21.900002,45.900002
544125376.0,-273.4375,-773.437439,582.03125,0.068702,-1.381679,-3.969466,-0.45,-21.150002,47.700001
544616320.0,-212.89061,-872.558533,657.714783,0.641221,4.183206,4.038168,-0.15,-21.150002,46.950001
545047616.0,-316.894531,-541.992188,599.121094,-1.274809,-0.045802,-5.007634,-0.3,-20.85,48.0
545558912.0,-134.277344,-825.195251,677.246033,1.541985,3.267176,6.152672,-0.45,-21.150002,48.450001
545973248.0,-128.417969,-829.101501,688.964783,-0.435115,5.335878,-0.48855,-0.3,-20.85,47.550003
546397888.0,-81.05468,-1020.996033,676.26947,-1.229008,0.572519,-0.519084,-0.75,-21.300001,48.300003
546894592.0,-568.359375,-415.039032,616.699219,-4.664122,5.572519,-1.458015,-0.9,-21.150002,48.150002
547312576.0,-489.746063,-626.953125,614.257813,-1.824427,-1.80916,-5.022901,-1.2,-21.900002,47.700001
547814016.0,-187.499985,-815.917908,589.84375,-2.473282,1.885496,0.183206,-0.75,-22.050001,48.0
549094848.0,-558.105469,-704.589783,675.781189,0.572519,2.89313,4.206107,-0.75,-20.550001,47.550003
549526336.0,-435.546844,-895.507751,696.777283,-1.259542,-0.908397,-3.854962,-1.65,-21.450001,47.400002
550034048.0,-229.980453,-758.789001,600.097656,-2.48855,0.954198,-4.725191,-2.25,-21.75,47.25
550539584.0,-502.929657,-575.683594,509.765594,-1.839695,1.564885,-2.664122,-2.7,-21.900002,48.150002
550721152.0,-829.101501,-524.902344,607.910156,0.198473,2.839695,-1.282443,-1.95,-21.900002,47.400002
550902912.0,-587.402344,-467.285126,677.246033,-3.473282,10.305344,4.862596,-1.5,-20.85,47.25
551085632.0,-276.855469,-798.339783,662.109314,-1.083969,7.038168,8.167939,-1.2,-21.900002,47.700001
551266560.0,-171.874985,-1027.832031,745.605408,1.21374,2.427481,0.229008,-1.8,-20.85,47.550003
551447552.0,-169.433578,-894.042908,644.042908,-3.099237,1.89313,-3.419847,-1.65,-21.450001,47.700001
551630464.0,-121.582024,-917.480408,761.718689,-0.251908,-0.862595,-2.091603,-1.95,-21.900002,47.700001
552556352.0,-389.648407,-717.285095,577.148438,-0.419847,-0.725191,-5.145038,-0.75,-20.85,46.800003
552737664.0,-602.539063,-628.90625,519.042969,-2.587786,0.732824,-7.969466,-0.75,-22.050001,48.0
552920576.0,-607.910156,-434.570282,651.855408,-1.21374,4.564886,2.51145,-0.75,-22.5,47.25
553102080.0,-433.105438,-654.296814,603.515625,1.320611,4.450382,7.465649,-0.3,-22.950001,48.300003
553283520.0,-435.546844,-739.746033,655.273376,1.10687,4.312977,2.839695,-0.45,-21.450001,47.700001
553467264.0,-116.699211,-921.386658,656.73822,-3.725191,5.022901,0.519084,-0.75,-22.5,46.800003
553648576.0,-250.976547,-726.562439,542.480469,-2.580153,1.007634,-0.740458,-0.45,-22.35,47.700001
553830080.0,-404.296844,-574.21875,568.847656,-1.687023,-2.465649,-5.427481,-1.65,-21.150002,47.700001
554013248.0,-634.765625,-476.074188,562.5,-3.374046,4.687023,-2.70229,-1.65,-22.35,46.950001
554194688.0,-643.066345,-466.796844,535.644531,-3.656489,3.244275,-1.175573,-0.45,-22.35,46.650002
555156992.0,-850.585876,-559.082031,590.820313,-1.923664,5.450382,1.022901,-1.2,-22.35,46.650002
555339840.0,-485.351532,-626.464844,693.847595,-2.816794,6.175572,4.167939,-0.9,-21.900002,46.950001
555521152.0,-213.378891,-928.222595,658.691345,1.709924,5.923664,4.389313,-1.05,-21.75,46.800003
555702208.0,-105.957024,-999.511658,746.58197,1.755725,0.916031,0.992366,-1.05,-21.300001,46.5
555885056.0,-136.71875,-836.42572,666.503845,-2.587786,1.931298,-2.656489,-0.75,-22.5,46.050003
556066112.0,-598.144531,-586.914063,528.320313,0.435115,0.015267,-3.19084,-1.5,-21.75,49.050003
556247616.0,-556.640625,-496.093719,595.703125,-1.923664,3.473282,-2.076336,-1.65,-22.35,47.400002
556431040.0,-705.078064,-533.691406,515.136719,-0.549618,5.389313,3.236641,-1.65,-22.35,47.700001
556612096.0,-301.269531,-845.214783,610.351563,-0.450382,5.335878,4.335878,-1.65,-21.450001,46.950001
556793280.0,-612.304688,-557.617188,663.574158,1.610687,3.129771,3.061069,-0.9,-23.550001,46.200001
557758464.0,-257.324219,-739.746033,637.695313,-0.503817,6.045802,6.38168,0.3,-22.050001,46.050003
557939904.0,-176.269516,-800.781189,620.605469,0.099237,1.916031,0.068702,-1.5,-21.75,46.800003
558121472.0,-155.761719,-835.449158,577.636719,-1.717557,1.343511,-4.10687,0.45,-23.550001,46.200001
558304512.0,-407.714813,-545.410156,491.210907,-5.709924,2.534351,-3.10687,-0.45,-22.650002,45.900002
558486464.0,-761.230408,-393.066376,560.546875,-1.335878,-0.839695,-2.274809,-1.2,-22.35,47.700001
558668352.0,-617.1875,-502.929657,653.808533,-2.587786,5.229008,0.335878,-0.3,-23.25,46.5
558851264.0,-534.179688,-811.523376,649.414001,2.29771,6.541985,5.610687,-0.45,-22.650002,45.450001
559032320.0,-74.21875,-957.51947,753.417908,0.274809,1.618321,0.229008,-0.15,-23.1,46.950001
559213120.0,-104.49218,-1045.898437,626.464844,-4.557252,3.603053,-1.435115,-1.2,-22.650002,46.200001
559395392.0,-98.632805,-994.140564,657.714783,-1.221374,2.977099,-0.465649,0.15,-23.550001,45.450001
560355584.0,-541.992188,-934.570251,646.972595,-1.687023,-1.167939,-6.78626,0.0,-22.050001,44.550003
560535424.0,-622.070313,-481.933563,621.582031,-3.236641,4.748092,2.732824,-0.45,-23.550001,46.200001
560715456.0,-54.687496,-893.554626,703.61322,-1.961832,2.931298,0.679389,0.0,-23.25,45.75
560892672.0,-501.953094,-582.03125,483.398407,-2.152672,4.519084,-3.389313,0.75,-23.25,45.300003
561071104.0,-524.414063,-664.55072,646.972595,0.152672,6.343512,6.610687,-0.15,-23.1,45.450001
561248128.0,-296.386719,-1058.59375,754.882751,1.549618,-2.969466,-5.679389,-0.15,-23.1,45.150002
561425024.0,-550.78125,-382.324188,601.074219,-0.908397,2.80916,-1.221374,0.0,-24.450001,45.75
561604096.0,-177.73436,-908.203064,604.003906,-1.603053,4.870229,2.480916,-0.15,-21.900002,45.150002
561780800.0,-457.519501,-404.296844,526.855469,-7.61832,4.312977,-0.732824,0.3,-23.25,45.300003
561957824.0,-842.773376,-463.867157,668.945251,-1.832061,7.0,2.740458,0.45,-22.650002,45.900002
562952768.0,-140.625,-1051.269531,700.195251,-0.236641,1.824427,1.381679,0.45,-22.650002,45.450001
563129728.0,-609.375,-490.234344,573.730469,-3.984733,3.312977,-3.068702,0.15,-23.85,45.450001
563306240.0,-191.894516,-719.23822,645.01947,-3.641221,5.045802,0.961832,0.45,-22.650002,45.450001
563483520.0,-489.257782,-602.539063,485.839813,-3.21374,1.564885,-1.832061,0.75,-22.5,46.050003
563659776.0,-434.082001,-749.023376,661.132751,2.70229,7.763359,4.832061,0.15,-23.1,44.400002
563836416.0,-218.749985,-1021.484314,744.628845,0.221374,-1.694656,-3.633588,1.65,-22.35,46.200001
564014528.0,-665.527283,-589.84375,590.332031,-1.59542,3.580153,2.946565,0.3,-23.25,46.050003
564190912.0,-72.753906,-873.535095,714.843689,-1.671756,3.923664,0.374046,0.75,-22.050001,44.550003
564367168.0,-558.105469,-560.546875,459.960907,-4.145038,3.381679,-2.419847,1.2,-22.650002,45.150002
564545344.0,-825.683533,-535.644531,662.597595,1.061069,4.503817,4.40458,0.3,-22.050001,46.050003
565538368.0,-169.433578,-970.703064,730.468689,1.908397,-1.587786,-3.541985,0.0,-21.75,45.75
565714688.0,-663.574158,-563.964844,521.972656,-3.80916,3.21374,-1.969466,1.65,-22.35,46.650002
565893376.0,-77.148438,-740.234314,742.187439,-1.167939,5.61832,1.48855,1.05,-21.75,46.800003
566068992.0,-661.621033,-530.273438,585.9375,-6.38168,7.748092,0.618321,1.05,-21.300001,46.800003
566243328.0,-20.507811,-1032.714844,697.265564,-0.526718,2.496183,-1.091603,0.3,-22.5,47.25
566418944.0,-697.265564,-533.691406,481.933563,-4.015267,7.076336,4.19084,1.95,-22.35,46.650002
566593024.0,-295.410156,-710.937439,506.347626,-3.763359,3.183206,-1.839695,1.5,-21.300001,46.050003
566766912.0,-643.554626,-719.726501,652.343689,2.633588,4.167939,5.480916,0.3,-22.050001,46.5
566942464.0,-552.246094,-619.140625,547.363281,-1.061069,-1.022901,-4.969466,0.3,-22.5,46.800003
567115776.0,-548.339844,-485.351532,543.945313,-1.80916,-1.847328,-5.412214,0.9,-21.150002,46.200001
568057728.0,-147.949219,-806.640564,684.08197,-0.221374,4.480916,3.862595,0.0,-22.5,48.0
568232704.0,-575.683594,-459.960907,568.359375,-4.38168,3.557252,-1.351145,0.45,-21.900002,48.900002
568406144.0,-131.347656,-912.109314,649.414001,-2.267176,3.061069,2.740458,-0.15,-21.450001,47.400002
568579584.0,-33.203125,-915.039001,678.222595,-2.122137,1.038168,-2.51145,-0.45,-21.450001,46.200001
568782656.0,-364.746063,-691.406189,640.136719,-1.419847,5.91603,5.40458,0.45,-20.700001,46.950001
568954624.0,-668.45697,-513.671875,626.953125,-3.78626,4.923664,3.015267,-0.9,-21.450001,47.700001
569125952.0,-138.671875,-1051.269531,639.160156,-2.435115,-1.083969,-2.419847,-1.2,-22.35,47.400002
569299968.0,-298.828125,-701.171814,658.203064,-0.458015,5.259542,2.458015,-0.15,-21.150002,46.950001
569472448.0,-640.625,-503.417938,651.855408,-4.832061,8.083969,5.167939,-1.5,-20.85,48.300003
569644224.0,-73.242188,-966.308533,723.14447,-0.465649,4.007634,2.793893,-0.9,-21.450001,46.650002
570562432.0,-706.542908,-462.890594,515.625,-2.824427,6.221374,2.725191,-0.3,-20.85,47.550003
570735936.0,-177.73436,-767.089783,576.660156,-0.473282,1.030534,-3.343511,-0.45,-21.900002,47.700001
570912320.0,-821.777283,-571.777344,658.691345,0.412214,4.08397,3.755725,-0.3,-22.5,46.800003
571087360.0,-247.070297,-973.14447,756.835876,0.145038,-1.778626,-5.167939,-0.9,-20.700001,47.700001
571262272.0,-671.874939,-585.449219,605.957031,-0.48855,3.068702,2.267176,-0.15,-20.700001,47.400002
571439040.0,-62.499996,-779.296814,684.08197,-2.183206,0.709924,-2.832061,0.15,-21.450001,47.700001
571613952.0,-554.6875,-529.296875,642.578064,-3.129771,5.763359,3.007634,-0.45,-20.700001,46.950001
571789376.0,-85.937492,-963.378845,683.593689,-1.549618,3.732824,-3.984733,-0.9,-21.450001,47.700001
571966592.0,-724.609314,-534.179688,507.324188,0.389313,3.969466,3.740458,-2.4,-20.700001,48.450001
572141632.0,-256.347656,-764.648376,549.804688,-1.664122,0.358779,-2.854962,-0.9,-20.25,46.950001
573056896.0,-823.242126,-556.152344,624.023438,-3.839695,4.503817,5.358778,-1.95,-21.150002,48.900002
573233472.0,-219.238266,-1008.30072,744.628845,-2.038168,0.770992,-1.664122,-1.8,-20.85,46.800003
573408320.0,-511.718719,-701.660095,699.218689,0.51145,6.984733,6.122138,-1.2,-21.450001,47.700001
573582464.0,-321.777313,-688.964783,605.957031,-1.587786,-0.320611,-3.961832,-1.05,-19.35,46.050003
573758528.0,-242.675766,-693.359314,743.652283,-1.183206,5.763359,6.267176,-0.9,-20.25,46.650002
573933184.0,-532.714844,-563.964844,490.234344,-2.129771,0.19084,-3.946565,-1.2,-21.450001,47.400002
574107776.0,-258.300781,-708.984314,664.062439,-3.007634,4.931298,6.160306,-1.65,-21.450001,47.700001
574284096.0,-584.472656,-495.605438,494.628876,-4.435114,3.198473,-1.427481,-2.4,-20.700001,46.650002
574458688.0,-144.042969,-949.70697,698.242126,-0.48855,6.145038,4.725191,-1.8,-20.1,48.300003
574633472.0,-91.796867,-992.187439,754.882751,0.648855,2.19084,2.694656,-1.05,-20.85,46.800003
