Time [ms]	ACC_X [mg]	ACC_Y [mg]	ACC_Z [mg]	GYRO_X [dps]	GYRO_Y [dps]	GYRO_Z [dps]	MAG_X [uT]	MAG_Y [uT]	MAG_Z [uT]
708956160.0	-305.175781	-638.671875	-721.679626	-5.732824	-7.687023	-11.251908	9.900001	-58.350002	26.400002
709130112.0	-291.992188	-664.062439	-652.343689	-9.450381	-6.748092	-8.793893	10.8	-57.000004	26.250002
709304192.0	-343.261688	-576.660156	-545.898438	-5.374046	-8.679389	-9.992367	10.650001	-58.050003	25.650002
709480448.0	-368.652313	-760.742126	-679.687439	-0.290076	-14.0	-9.519084	12.3	-55.950001	25.500002
709654592.0	-460.449188	-791.015564	-678.222595	-2.48855	-15.19084	-7.450382	10.650001	-54.900002	25.35
709828352.0	-425.292938	-823.242126	-710.449158	-2.603053	-10.969465	-8.473283	10.650001	-55.650002	22.050001
710004544.0	-382.812469	-819.335876	-571.777344	-4.137404	-10.496183	-9.0	11.400001	-52.650002	23.25
710178816.0	-215.820297	-521.972656	-300.292969	-10.778625	-3.931298	-11.412213	11.55	-54.000004	21.900002
710353024.0	-62.988277	-539.0625	-332.519501	-9.229008	-6.137404	-10.885496	11.700001	-52.650002	21.300001
710528640.0	-428.710907	-864.746033	-737.792908	-7.274809	-8.358779	-6.442748	12.750001	-49.650002	18.75
711457664.0	-216.308578	-583.496094	-556.640625	-5.473282	-11.122137	-9.709924	13.200001	-48.900002	19.200001
711632896.0	-348.632782	-653.320251	-654.785095	-7.59542	-13.946565	-5.175572	13.35	-47.550003	17.25
711809088.0	-315.917969	-747.558533	-642.578064	-5.687023	-8.412213	-11.969465	14.700001	-47.700001	19.200001
711983168.0	-242.675766	-767.578064	-666.503845	-2.946565	-10.40458	-8.961832	14.700001	-46.5	18.75
712157568.0	-390.624969	-695.80072	-526.855469	-7.183206	-8.610687	-7.900764	17.400002	-46.650002	17.85
712333888.0	-305.175781	-816.406189	-608.886719	-2.78626	-10.900764	-9.465649	16.800001	-45.75	17.400002
712508352.0	-368.164032	-810.546814	-666.503845	-2.503817	-7.938931	-6.816794	17.1	-45.600002	17.25
712682816.0	-266.113281	-684.570251	-589.355469	-9.007633	-5.244275	-11.114504	18.150002	-44.100002	17.550001
712859328.0	-271.972656	-619.628906	-652.343689	-5.664122	-10.770992	-9.473283	19.5	-44.25	18.150002
713034048.0	-342.285126	-580.078125	-595.703125	-6.923664	-9.297709	-10.244275	22.050001	-42.75	17.400002
713955520.0	-374.511688	-729.980408	-627.929688	-6.145038	-9.900764	-9.961832	23.25	-41.400002	16.050001
714131584.0	-413.085907	-756.347595	-601.5625	-0.755725	-13.603053	-7.38168	23.85	-41.25	16.650002
714305984.0	-447.753876	-864.746033	-749.023376	2.358779	-15.954199	-6.908397	26.250002	-40.950001	16.800001
714480192.0	-452.636688	-741.210876	-630.371094	-5.091603	-10.038168	-9.022901	25.650002	-40.350002	17.700001
714655808.0	-302.246094	-670.898376	-523.925781	-8.946565	-8.412213	-8.694656	25.800001	-39.150002	16.800001
714829568.0	-301.757813	-678.222595	-486.816376	-3.900763	-8.78626	-10.770992	27.900002	-39.300003	17.700001
715003392.0	-184.082016	-567.382813	-312.988281	-8.229008	-3.343511	-15.755725	27.900002	-38.850002	16.950001
715179200.0	-333.007782	-735.351501	-566.894531	-7.648855	-7.229008	-10.503817	28.500002	-39.150002	17.550001
715353088.0	-485.351532	-882.812439	-787.597595	-6.656488	-8.648855	-10.694656	29.700001	-38.850002	19.200001
715526848.0	-470.214813	-880.371033	-752.441345	-11.656488	-7.610687	-10.137404	33.450001	-38.850002	20.700001
716457664.0	-331.054657	-636.71875	-598.632813	-7.320611	-11.259542	-4.679389	34.5	-38.100002	21.0
716632960.0	-385.742157	-727.539001	-666.015564	-7.068702	-5.282443	-8.465649	34.650002	-37.950001	21.900002
716808704.0	-359.374969	-776.855408	-676.757751	-3.732824	-9.351145	-10.274809	36.300003	-38.850002	22.800001
716985600.0	-259.277344	-735.351501	-600.097656	-2.229008	-7.251908	-10.679389	37.050003	-37.800003	22.800001
717161024.0	-408.691376	-789.55072	-554.6875	-3.633588	-10.244275	-11.022901	36.900002	-37.950001	22.950001
717336448.0	-388.671844	-836.42572	-674.316345	-4.145038	-8.465649	-10.770992	37.950001	-39.450001	23.400002
717513792.0	-247.070297	-598.144531	-490.722626	-8.328244	-4.534351	-10.122137	36.75	-37.800003	24.300001
717689536.0	-266.601563	-564.941406	-614.257813	-3.267176	-10.877863	-8.610687	39.150002	-38.700001	24.450001
717865664.0	-365.722626	-837.890564	-745.605408	-2.083969	-13.473283	-2.656489	38.400002	-39.900002	25.200001
718043328.0	-425.781219	-823.242126	-705.078064	-5.045802	-7.08397	-6.412214	42.450001	-39.450001	28.500002
719057408.0	-323.242157	-815.429626	-610.351563	-8.854961	-4.351145	-6.587786	41.700001	-41.700001	29.85
719232064.0	-281.738281	-766.11322	-701.171814	-4.099236	-5.91603	-4.251908	42.450001	-41.700001	29.85
719407552.0	-249.999985	-609.375	-640.625	-5.549618	-8.351145	-8.534351	42.450001	-42.150002	31.050001
719585408.0	-383.789032	-827.636658	-708.496033	-1.137405	-10.038168	-7.160306	43.050003	-43.5	30.750002
719760448.0	-490.234344	-788.574158	-717.285095	-0.549618	-11.343512	-4.519084	43.950001	-42.900002	31.35
719936000.0	-465.820282	-664.062439	-645.507751	-5.48855	-8.328244	-3.282443	43.200001	-43.350002	31.35
720112512.0	-235.839828	-582.519531	-410.644501	-3.984733	-2.625954	-7.335878	44.100002	-43.5	32.550003
720287680.0	-243.164047	-638.183594	-446.289032	-5.053435	-2.748092	-8.358779	43.050003	-43.800003	33.75
720462272.0	-548.339844	-1002.929626	-903.808533	0.618321	-10.244275	-5.282443	44.400002	-43.800003	33.0
720638464.0	-397.460907	-749.023376	-697.265564	-4.954198	-5.351145	-3.694656	43.650002	-45.75	35.100002
721561536.0	-317.382813	-645.01947	-644.531189	-1.847328	-3.21374	-0.763359	44.700001	-44.850002	34.950001
721737024.0	-266.601563	-721.191345	-645.01947	-0.625954	-4.938931	-2.229008	43.350002	-45.75	36.600002
721913600.0	-436.035126	-718.261658	-523.925781	-1.335878	-1.717557	-3.916031	44.700001	-47.100002	35.700001
722086976.0	-354.003876	-889.648376	-652.83197	2.167939	-7.335878	-3.396947	44.400002	-46.950001	36.600002
722260096.0	-311.035156	-899.414001	-637.207031	-3.847328	-2.648855	-3.801527	44.25	-45.900002	37.200001
722435584.0	-199.707016	-612.792969	-587.402344	-3.274809	-4.137404	-4.099236	44.25	-46.650002	37.200001
722609728.0	-379.882782	-564.453125	-637.695313	-6.145038	-0.015267	-2.824427	43.650002	-46.950001	37.050003
722783808.0	-331.542938	-643.554626	-642.089844	-4.70229	-4.206107	-3.587786	43.5	-47.850002	37.200001
722959232.0	-494.140594	-872.558533	-799.316345	3.80916	-5.938931	0.89313	44.700001	-47.100002	37.5
723133568.0	-484.863251	-783.203064	-707.031189	-2.870229	0.396947	-0.687023	44.25	-48.600002	38.550003
724058048.0	-377.929657	-766.11322	-584.960938	-0.320611	-0.068702	-1.19084	43.650002	-48.0	40.650002
724235072.0	-545.410156	-721.679626	-759.765564	0.389313	-1.931298	2.007634	43.950001	-48.600002	39.0
724409792.0	-434.570282	-619.140625	-613.769531	-2.824427	-1.824427	3.877863	43.950001	-49.350002	38.550003
724584320.0	-225.097641	-641.113281	-573.730469	-0.847328	0.954198	0.473282	44.100002	-47.700001	38.850002
724760640.0	-343.261688	-710.449158	-667.968689	1.877863	-1.625954	1.076336	43.950001	-47.850002	39.0
724935936.0	-361.816376	-786.132751	-557.617188	1.664122	1.725191	3.526718	43.5	-47.850002	40.050003
725110080.0	-379.882782	-794.433533	-690.429626	-2.946565	4.961832	-0.496183	43.5	-47.850002	39.300003
725286528.0	-331.542938	-686.035095	-628.90625	-1.389313	2.717557	6.076336	43.650002	-47.700001	38.100002
725460544.0	-519.042969	-766.601501	-735.351501	4.206107	0.015267	0.931298	43.950001	-49.800003	39.300003
725635264.0	-477.050751	-747.070251	-666.992126	6.51145	1.80916	-0.038168	42.600002	-48.900002	38.400002
726559680.0	-470.703094	-832.51947	-689.941345	-2.755725	4.053435	4.748092	43.950001	-48.300003	38.25
726734336.0	-529.296875	-738.281189	-684.570251	1.053435	4.221374	5.679389	43.050003	-48.450001	39.450001
726908736.0	-235.839828	-581.542969	-531.25	-0.282443	7.732824	2.160305	42.75	-49.050003	37.950001
727084160.0	-308.59375	-711.42572	-679.687439	7.122138	6.068702	2.885496	43.350002	-48.900002	37.650002
727258752.0	-360.839813	-833.496033	-585.9375	1.274809	7.114504	7.229008	43.950001	-47.100002	37.200001
727434880.0	-405.761688	-632.8125	-518.066406	1.923664	6.61832	7.015267	43.200001	-46.650002	36.0
727609600.0	-397.949188	-637.695313	-571.289063	6.137404	6.992366	8.328244	44.100002	-48.0	37.050003
727784640.0	-522.949219	-927.246033	-859.374939	6.664122	6.80916	9.671756	43.950001	-46.350002	36.75
727961280.0	-346.679657	-514.648438	-359.374969	5.10687	12.480916	5.70229	44.400002	-46.5	35.850002
728136000.0	-354.003876	-688.964783	-495.605438	7.572519	9.824428	9.625955	44.400002	-43.5	32.550003
729054656.0	-485.839813	-749.999939	-618.652344	5.030534	10.442748	12.847328	43.350002	-45.0	31.500002
729230976.0	-374.999969	-541.503906	-579.101563	6.969466	13.335877	7.183206	42.300003	-42.300003	30.450001
729405504.0	-266.113281	-539.550781	-503.417938	9.748092	14.610687	9.801527	41.700001	-41.700001	29.85
729580672.0	-546.875	-979.980408	-743.652283	9.610687	11.488549	11.244275	42.0	-40.650002	29.550001
729756672.0	-393.554657	-571.289063	-492.187469	2.679389	14.045801	11.488549	42.600002	-38.850002	28.650002
729932224.0	-432.617157	-573.730469	-676.26947	6.59542	10.519084	15.938931	41.100002	-39.600002	27.150002
730106752.0	-432.128876	-704.101501	-629.394531	9.351145	12.267176	14.091603	41.100002	-39.300003	27.900002
730283456.0	-535.644531	-672.851501	-687.98822	9.656488	14.236641	11.236641	40.650002	-38.700001	26.700001
730458048.0	-384.277313	-516.113281	-389.160126	4.770992	17.541985	8.770992	39.600002	-38.550003	25.35
730633024.0	-437.011688	-730.95697	-562.988281	5.557252	13.229008	13.625955	36.75	-37.800003	21.300001
731560192.0	-336.914032	-530.273438	-456.054657	6.580153	12.145039	14.061069	35.25	-38.100002	21.300001
731736384.0	-333.007782	-640.136719	-629.882813	10.038168	12.641221	14.916031	33.75	-37.800003	20.700001
731913792.0	-240.722641	-592.285156	-555.664063	7.70229	13.129771	8.80916	33.600002	-37.5	19.650002
732091648.0	-534.667969	-930.664001	-779.296814	7.450382	11.580153	10.885496	32.100002	-38.25	20.1
732267712.0	-376.464813	-593.261719	-483.886688	4.335878	14.450381	11.022901	31.050001	-37.5	19.650002
732443968.0	-508.789032	-596.679688	-688.476501	8.068703	11.511451	14.076336	30.300001	-36.75	18.300001
732621888.0	-479.492157	-774.902283	-659.667908	9.374045	11.183207	15.450381	29.700001	-38.100002	17.700001
732798144.0	-534.667969	-706.542908	-713.378845	11.114504	14.374045	8.312977	27.900002	-37.800003	19.200001
732974144.0	-396.484344	-626.953125	-450.683563	5.541985	16.38168	8.610687	27.750002	-39.150002	17.550001
733151936.0	-411.132782	-730.95697	-554.199219	6.778626	13.274809	12.053435	23.1	-40.350002	17.400002
734144192.0	-398.925751	-564.453125	-556.152344	8.648855	15.625955	6.030534	22.200001	-42.450001	17.85
734320704.0	-368.164032	-657.226501	-681.152283	8.824428	11.80916	11.877863	20.700001	-42.150002	17.550001
734499072.0	-384.765594	-760.253845	-624.023438	8.083969	14.633588	9.938931	18.450001	-43.650002	17.550001
734675584.0	-425.781219	-750.976501	-722.167908	4.984733	12.702291	14.274809	19.800001	-43.800003	15.900001
734852224.0	-232.42186	-384.277313	-476.074188	7.473282	13.793893	10.580153	18.450001	-44.400002	18.300001
735030272.0	-558.59375	-831.542908	-818.847595	13.274809	8.870229	13.641221	17.700001	-44.400002	17.85
735207296.0	-480.957001	-726.562439	-562.011719	10.458015	11.954199	12.511451	16.5	-46.950001	16.650002
735384000.0	-518.554688	-644.531189	-573.730469	7.305344	15.442748	8.305344	17.1	-46.650002	19.050001
735562560.0	-316.40625	-703.124939	-430.175751	4.732824	18.396946	11.251908	15.750001	-46.200001	18.150002
735739264.0	-627.441406	-907.226501	-832.51947	8.839695	18.229008	6.427481	10.950001	-51.450001	21.0
736657536.0	-380.371063	-765.624939	-514.648438	9.343512	11.488549	12.007633	12.0	-50.700001	22.050001
736835968.0	-666.992126	-741.210876	-811.523376	7.374046	15.793893	12.137404	10.35	-51.300003	21.150002
737012800.0	-298.339844	-446.777313	-428.710907	8.931297	8.748092	16.564886	10.650001	-54.150002	23.25
737190016.0	-370.605438	-677.246033	-573.730469	7.038168	11.954199	8.862596	9.900001	-55.350002	22.800001
737368832.0	-299.804688	-661.621033	-595.214844	9.519084	15.106871	12.442748	11.400001	-54.150002	23.85
737545600.0	-496.582001	-762.20697	-656.249939	9.984733	15.129771	12.587787	10.200001	-56.100002	26.1
737723968.0	-451.660126	-776.367126	-632.324219	6.870229	14.549619	14.053435	11.700001	-55.650002	26.1
737901120.0	-402.343719	-493.652313	-648.437439	5.885496	14.564885	14.290076	11.700001	-56.850002	26.400002
738077952.0	-518.554688	-602.050781	-581.054688	14.21374	9.022901	13.580153	12.750001	-57.750004	27.000002
738256704.0	-534.667969	-680.17572	-690.429626	8.221375	15.648855	9.022901	12.6	-61.200001	31.650002
739247808.0	-572.753906	-877.929626	-738.281189	4.900764	12.862596	10.839695	11.400001	-62.550003	32.550003
739424896.0	-519.042969	-768.554626	-875.48822	5.19084	12.274809	13.305344	12.3	-61.200001	32.400002
739603520.0	-398.437469	-646.972595	-594.238281	9.664123	12.290076	11.496183	13.35	-63.600002	34.200001
739780416.0	-454.589813	-699.70697	-687.499939	5.633588	11.305344	13.21374	14.1	-63.600002	35.700001
740073920.0	-461.914032	-814.941345	-695.312439	12.755725	10.992367	15.648855	15.000001	-65.25	37.050003
740554944.0	-441.894501	-489.746063	-528.320313	9.717557	13.175572	8.458015	17.1	-65.100006	40.050003
740969792.0	-743.652283	-985.839783	-908.691345	12.427481	12.587787	9.221375	18.450001	-65.100006	41.850002
741457792.0	-335.937469	-749.511658	-635.253906	10.664123	10.419847	12.229008	19.800001	-65.700005	42.450001
741893504.0	-511.718719	-703.61322	-806.640564	4.992366	13.664123	10.305344	22.800001	-66.450005	43.950001
742320832.0	-299.804688	-646.484314	-602.050781	6.442748	12.21374	14.183207	28.950001	-63.750004	47.550003
743591168.0	-326.660126	-409.667938	-534.179688	4.664122	12.244275	13.145039	30.900002	-63.300003	45.300003
743993216.0	-272.460938	-365.722626	-509.277313	9.755725	14.725191	11.389313	32.850002	-61.950001	47.700001
744480960.0	-394.531219	-690.429626	-519.042969	9.160305	13.458015	10.274809	35.550003	-59.100002	47.850002
744919040.0	-382.324188	-690.429626	-603.515625	6.076336	13.648855	12.198473	36.75	-57.600002	46.050003
745333440.0	-458.496063	-745.605408	-710.937439	8.732824	11.923664	12.61832	39.0	-56.400002	46.050003
745827648.0	-466.796844	-684.08197	-751.953064	5.709924	16.503817	9.267176	41.700001	-54.750004	44.100002
746253312.0	-449.218719	-666.015564	-619.628906	8.59542	15.366412	10.030535	42.0	-52.800003	41.850002
746669952.0	-452.636688	-518.554688	-540.039063	8.328244	14.259542	12.083969	43.050003	-51.150002	40.950001
747145536.0	-365.722626	-625.488281	-501.953094	11.763359	11.091603	13.770992	43.950001	-50.550003	40.050003
747324992.0	-433.105438	-511.230438	-532.714844	7.526718	14.427481	11.59542	44.100002	-45.75	36.300003
748257152.0	-558.59375	-760.253845	-606.933594	7.732824	12.152672	10.503817	44.700001	-44.400002	34.950001
748437888.0	-488.769501	-621.582031	-602.539063	5.839694	12.893129	13.984733	43.650002	-44.25	35.100002
748617152.0	-416.015594	-783.691345	-733.886658	9.129771	13.908397	10.412213	44.700001	-44.400002	34.650002
748795584.0	-436.523407	-696.777283	-505.859344	6.969466	11.687023	12.076336	43.5	-42.450001	33.150002
748975744.0	-296.386719	-603.027344	-629.882813	2.091603	17.786259	9.78626	43.950001	-42.150002	31.35
749154752.0	-291.503906	-482.910126	-481.933563	7.480916	15.824428	11.38168	42.75	-41.400002	31.650002
749334528.0	-410.156219	-759.277283	-555.175781	5.610687	14.664123	14.229008	42.600002	-40.050003	30.750002
749515904.0	-446.777313	-729.492126	-789.062439	3.366412	18.450382	10.61832	44.25	-40.200001	28.800001
749695488.0	-296.386719	-485.839813	-524.414063	8.083969	15.38168	11.206107	42.450001	-40.650002	29.1
749875136.0	-387.207001	-681.152283	-543.945313	9.305344	14.709924	12.297709	37.650002	-37.5	23.700001
750858240.0	-534.667969	-726.074158	-620.117188	6.366412	13.236641	15.923664	38.700001	-37.200001	22.950001
751038144.0	-427.246063	-550.292969	-667.480408	7.885496	15.251908	12.450381	37.650002	-37.5	22.650002
751218176.0	-487.304657	-801.26947	-765.136658	11.244275	12.770992	8.091603	36.900002	-37.5	22.200001
751399744.0	-400.878876	-673.339783	-523.925781	5.312977	16.854961	13.221375	35.100002	-38.700001	20.400002
751579904.0	-343.749969	-518.554688	-607.421875	5.832061	15.221375	8.305344	33.300003	-38.700001	20.1
751759872.0	-523.4375	-802.734314	-749.511658	8.366412	15.656488	9.557252	33.300003	-37.200001	20.400002
751941696.0	-510.742157	-708.007751	-627.929688	7.877862	13.625955	17.12977	32.25	-38.100002	19.5
752121472.0	-425.292938	-575.195313	-701.171814	7.030534	16.900763	11.908397	31.200001	-37.050003	18.75
752301696.0	-476.074188	-809.08197	-741.210876	9.641221	15.954199	8.480916	30.6	-38.25	18.6
752483520.0	-440.917938	-721.679626	-622.558594	6.70229	13.221375	12.206107	24.900002	-38.850002	16.950001
753458880.0	-497.070282	-658.203064	-579.101563	7.351145	14.435115	14.61832	24.6	-40.050003	18.150002
753640832.0	-560.546875	-513.183594	-595.214844	7.587786	11.374045	17.274809	23.700001	-41.400002	16.800001
753820544.0	-485.839813	-871.58197	-768.066345	8.549619	14.656488	9.824428	21.6	-41.550003	17.400002
754000512.0	-453.124969	-674.316345	-538.085938	8.21374	13.374045	11.129771	22.200001	-42.150002	17.550001
754182016.0	-416.503876	-398.925751	-524.902344	5.824428	16.931297	11.076336	20.400002	-42.900002	16.800001
754361600.0	-462.890594	-748.535095	-694.824158	7.755725	15.396947	9.977099	20.1	-43.050003	17.400002
754541632.0	-526.855469	-737.792908	-640.136719	5.335878	12.832061	13.679389	18.0	-44.550003	17.400002
754723904.0	-414.062469	-529.785156	-623.046875	7.89313	16.389313	12.091603	17.1	-44.400002	16.800001
754904384.0	-509.765594	-961.42572	-894.531189	9.694656	13.21374	11.496183	18.0	-46.200001	17.400002
755084736.0	-433.593719	-731.933533	-631.347656	9.045801	13.610687	12.519084	13.500001	-50.400002	19.950001
756053312.0	-327.636688	-537.109375	-461.425751	7.099236	15.030535	11.091603	13.950001	-49.200001	19.950001
756233600.0	-540.039063	-798.828064	-765.624939	9.717557	16.221375	9.671756	13.500001	-51.450001	21.75
756413952.0	-286.132813	-495.605438	-460.937469	7.38168	16.022902	13.221375	12.450001	-52.650002	21.300001
756596416.0	-444.335907	-667.968689	-565.429688	4.854962	13.671756	13.358779	11.1	-52.500004	21.900002
756776512.0	-545.410156	-827.148376	-813.964783	10.068703	11.625955	12.763359	10.8	-54.000004	21.6
756956992.0	-322.265594	-630.371094	-515.136719	8.671756	14.160305	9.839695	11.85	-54.300003	24.150002
757139008.0	-360.351532	-632.324219	-478.027313	7.274809	15.0	11.335877	11.55	-54.750004	25.200001
757319168.0	-483.398407	-805.664001	-769.531189	7.129771	15.916031	10.610687	10.8	-56.250004	25.500002
757499200.0	-310.546875	-520.996094	-462.890594	7.022901	14.221375	10.610687	10.35	-57.450001	26.250002
757681408.0	-410.644501	-662.597595	-557.617188	8.694656	15.0	11.511451	12.450001	-61.050003	30.450001
758656512.0	-277.34375	-496.093719	-451.171844	9.877863	15.78626	12.114504	11.85	-61.650002	31.650002
758836672.0	-559.082031	-762.20697	-757.812439	4.633588	14.755725	11.198473	12.0	-61.800003	33.300003
759018688.0	-326.660126	-440.429657	-496.093719	6.358778	12.435115	12.175572	12.450001	-63.750004	33.300003
759198976.0	-461.914032	-701.660095	-593.261719	2.572519	10.954199	14.045801	12.3	-62.700001	33.600002
759379648.0	-479.492157	-799.804626	-824.218689	1.145038	16.32061	8.312977	13.500001	-63.750004	34.050003
759562368.0	-292.480469	-477.050751	-532.226563	6.053435	11.328244	8.328244	14.700001	-63.000004	35.550003
759742528.0	-400.878876	-652.83197	-526.367188	2.335878	12.687023	7.030534	14.85	-63.600002	36.450001
759922880.0	-373.046844	-597.167969	-651.367126	0.885496	11.106871	6.007634	16.5	-64.050003	35.850002
760104512.0	-555.175781	-820.312439	-765.136658	3.961832	6.709924	7.900764	16.050001	-63.750004	37.650002
760282368.0	-467.773407	-750.976501	-603.515625	2.648855	0.0	-1.763359	15.150001	-65.100006	39.300003
761254848.0	-343.749969	-566.894531	-436.523407	-2.755725	3.763359	1.923664	16.5	-64.5	39.150002
761434368.0	-311.035156	-582.519531	-619.628906	-6.389313	3.320611	-1.007634	16.35	-65.100006	38.25
761612224.0	-352.539032	-653.808533	-633.789063	-2.366412	-1.80916	-2.610687	17.1	-65.400002	38.25
761790016.0	-358.886688	-634.277344	-541.015625	-0.877863	-0.282443	-1.251908	17.25	-65.25	38.100002
761969472.0	-454.589813	-763.671814	-791.015564	0.770992	-2.19084	-6.396946	15.750001	-64.050003	37.350002
762147008.0	-462.890594	-621.09375	-535.644531	0.618321	-6.08397	-2.480916	16.650002	-64.650002	37.5
762324864.0	-459.960907	-708.496033	-678.222595	-1.633588	-4.206107	-7.961832	15.450001	-65.25	37.650002
762504896.0	-410.644501	-893.554626	-701.660095	-4.335878	-7.51145	-4.923664	14.85	-64.650002	37.200001
762682432.0	-304.6875	-810.058533	-645.01947	-3.740458	-5.656488	-8.351145	14.1	-65.100006	35.400002
762860096.0	-459.960907	-762.20697	-719.726501	-3.465649	-10.022901	-9.038168	12.3	-62.700001	32.850002
763851840.0	-364.746063	-781.73822	-587.890625	-6.755725	-10.946565	-8.480916	11.85	-61.650002	31.050001
764028608.0	-205.566391	-591.308594	-567.382813	-9.511451	-6.030534	-10.977099	10.650001	-61.500004	30.750002
764208000.0	-341.796844	-659.667908	-570.3125	-6.580153	-9.396947	-12.007633	11.1	-61.650002	31.050001
764385792.0	-229.980453	-678.710876	-463.867157	-7.687023	-10.312977	-8.694656	11.1	-59.400002	29.550001
764563456.0	-326.660126	-763.671814	-691.406189	-3.763359	-10.458015	-11.824428	10.05	-59.400002	27.750002
764743296.0	-293.457031	-655.761658	-504.882782	-5.564886	-12.389313	-7.351145	10.200001	-59.850002	28.200001
764920768.0	-436.523407	-711.42572	-645.507751	-5.335878	-11.175572	-10.832061	10.8	-58.500004	27.000002
765098496.0	-511.230438	-785.156189	-652.83197	-5.244275	-12.709924	-10.435115	10.35	-58.200001	27.000002
765303680.0	-276.855469	-648.437439	-553.710938	-7.450382	-10.145039	-11.083969	9.900001	-57.300003	26.1
765479168.0	-396.484344	-810.546814	-681.152283	-7.10687	-6.923664	-10.21374	11.55	-52.500004	22.200001
766456576.0	-382.812469	-891.11322	-792.968689	-5.229008	-13.61832	-10.083969	12.0	-52.650002	21.300001
766634560.0	-332.519501	-763.671814	-623.046875	-5.961832	-10.450381	-8.175572	11.700001	-53.100002	20.700001
766810240.0	-436.035126	-777.83197	-743.164001	-6.022901	-9.473283	-12.625955	12.6	-50.550003	20.1
766985856.0	-305.664063	-656.249939	-500.976532	-9.832061	-8.709924	-8.312977	13.05	-50.550003	20.1
767163584.0	-344.238251	-685.058533	-664.55072	-6.022901	-10.664123	-8.076336	13.500001	-49.200001	21.0
767339200.0	-295.410156	-685.546814	-543.945313	-5.954198	-9.038168	-10.206107	13.500001	-48.900002	18.75
767515200.0	-413.574188	-773.437439	-696.777283	-5.221374	-8.893129	-10.167939	15.150001	-47.850002	17.85
767693568.0	-349.121063	-816.89447	-571.777344	-11.389313	-10.648855	-4.801527	14.1	-47.550003	18.300001
767871232.0	-333.007782	-710.449158	-731.933533	-11.541985	-6.091603	-11.183207	15.6	-47.550003	18.300001
768048576.0	-296.875	-667.480408	-628.417969	-5.38168	-11.78626	-6.580153	19.050001	-43.5	16.650002
769048896.0	-439.453094	-726.074158	-580.078125	-9.389313	-10.694656	-7.610687	20.700001	-42.450001	16.800001
769226112.0	-450.683563	-690.917908	-627.929688	-9.961832	-8.992367	-8.740458	21.450001	-43.350002	16.050001
769403712.0	-299.804688	-696.777283	-594.726563	-9.129771	-8.366412	-10.59542	22.5	-42.150002	15.750001
769583296.0	-278.320313	-622.070313	-470.214813	-7.625954	-9.503817	-8.534351	23.1	-42.0	17.400002
769760704.0	-329.589813	-696.777283	-685.546814	-5.503817	-12.664123	-9.328244	24.0	-40.200001	16.800001
769937920.0	-296.875	-646.484314	-499.511688	-4.19084	-9.053435	-8.664123	25.500002	-40.950001	16.5
770116736.0	-383.300751	-713.378845	-605.957031	-3.984733	-9.236641	-6.984733	25.200001	-39.450001	16.050001
770293504.0	-428.222626	-714.355408	-588.378906	-11.106871	-8.251908	-5.91603	26.1	-39.300003	18.150002
770470272.0	-433.105438	-691.406189	-704.589783	-10.709924	-8.664123	-9.229008	27.150002	-40.350002	18.150002
770648768.0	-387.695282	-887.695251	-753.417908	-2.900763	-11.251908	-10.206107	30.900002	-39.300003	19.5
771644608.0	-394.531219	-838.378845	-603.515625	-6.816794	-10.793893	-7.70229	32.25	-37.800003	20.25
771823488.0	-374.999969	-617.1875	-641.601563	-7.48855	-7.977099	-8.122137	32.550003	-37.200001	20.1
772000640.0	-339.355438	-536.132813	-520.019531	-4.603054	-9.938931	-9.503817	33.75	-38.550003	20.700001
772177920.0	-381.835907	-673.828064	-577.148438	-8.160305	-8.702291	-7.229008	36.150002	-38.25	20.400002
772358400.0	-332.519501	-768.554626	-709.472595	-7.51145	-10.648855	-7.312977	35.100002	-38.700001	22.200001
772537152.0	-282.714844	-618.652344	-502.929657	-2.977099	-13.450381	-7.931298	36.300003	-37.350002	23.25
772715840.0	-404.785126	-732.910095	-645.507751	-4.557252	-12.007633	-11.78626	37.800003	-38.550003	22.800001
772896192.0	-454.589813	-793.945251	-660.156189	-2.80916	-11.351145	-6.664122	38.400002	-39.450001	24.450001
773074432.0	-343.261688	-822.753845	-641.113281	-3.534351	-12.885496	-6.549618	39.0	-39.300003	23.550001
773253056.0	-443.359344	-804.687439	-808.593689	-3.374046	-9.480916	-9.885496	41.550003	-40.800003	27.900002
774250048.0	-413.574188	-749.511658	-582.519531	-2.251908	-12.740458	-5.633588	41.550003	-42.0	26.85
774428480.0	-241.210922	-774.902283	-580.078125	-6.007634	-11.679389	-6.725191	42.450001	-40.650002	29.550001
774606848.0	-417.480438	-811.035095	-755.859314	-7.198473	-7.938931	-11.977099	42.450001	-40.950001	29.85
774787008.0	-430.664032	-786.132751	-634.765625	-6.877862	-11.274809	-9.015267	43.050003	-41.25	31.200001
774965312.0	-490.234344	-766.11322	-714.843689	-7.045802	-7.19084	-9.80916	42.600002	-41.550003	30.750002
775143872.0	-439.941376	-891.11322	-787.597595	-6.099236	-10.221375	-13.358779	43.5	-42.150002	31.650002
775324544.0	-378.906219	-683.593689	-562.011719	-7.862596	-9.114504	-10.167939	43.050003	-44.25	33.75
775502976.0	-324.707001	-701.660095	-670.898376	-6.473282	-8.541985	-11.923664	43.950001	-44.100002	33.600002
775681216.0	-204.101547	-544.433594	-422.363251	-6.282443	-9.549619	-11.259542	43.950001	-45.150002	34.950001
